id,mood_avg,arousal_avg,screen_avg,call_avg,other_avg,valence_avg,sms_avg,builtin_avg,communication_avg,activity_avg,month,day,day_of_week
AS14.06,8.2,0.6,103.74392453679496,0.0,8.785666666666666,0.8,0.0,21.023,38.4176,0.0296575670498084,5,3,5
AS14.06,7.0,0.2,70.04182352739224,1.0,12.1622,0.6,0.0,9.0255,33.79723863636364,0.0782393726721457,5,3,5
AS14.06,6.6,-0.4,85.1936836081036,1.0,14.4924,0.6,1.0,81.99395,49.035548387096775,0.1444977991196478,5,3,5
AS14.06,7.0,0.0,92.9124952338991,1.0,23.05733333333333,0.8,0.0,29.64725,49.62172972972973,0.1337273553358795,5,4,6
AS14.06,7.75,-0.25,54.4441287824602,1.0,24.6818,0.75,1.0,76.2705,40.02342,0.235710512674134,5,4,6
AS14.06,6.4,-1.0,87.01079787092011,1.0,8.076666666666666,0.4,0.0,42.56252631578948,34.02120879120879,0.2649999999999999,5,4,6
AS14.06,7.5,0.0,51.93937399329209,1.0,16.487000000000002,1.0,1.0,20.43470588235294,40.01702898550725,0.2065972222222222,5,4,6
AS14.06,6.75,-0.25,67.47472165786112,0.0,7.30725,0.5,0.0,12.56575,45.18768478260869,0.1723244348244348,3,16,6
AS14.06,7.25,0.0,89.79212632430223,1.0,10.07325,1.0,0.0,118.65658333333334,50.287928571428566,0.1751971158833905,3,16,6
AS14.06,6.8,-0.6,88.13628570644221,1.0,8.5034,0.6,0.0,65.73425,39.70442105263158,0.1088842775157705,3,17,0
AS14.06,8.0,0.0,68.27800000210603,1.0,8.638200000000001,1.0,0.0,18.1634375,36.93193548387097,0.3267268445839875,3,17,0
AS14.06,7.2,-0.75,145.53006379147794,1.0,7.471999999999999,1.0,0.0,76.33191666666666,50.04386274509804,0.1852636534839924,3,17,0
AS14.06,6.25,-0.75,43.83709090406246,0.0,12.647833333333333,0.0,0.0,2.0045,34.31403448275862,0.2202587145969499,3,17,0
AS14.06,7.6,-0.8,82.6223616904401,0.0,22.571166666666667,0.75,0.0,30.50208333333333,39.324425000000005,0.1670905571530938,3,18,1
AS14.06,7.0,-0.6666666666666666,87.15775409682851,0.0,7.86225,0.6666666666666666,0.0,4.8448,39.64079032258065,0.082037037037037,3,18,1
AS14.06,6.75,-0.5,87.6397075563107,1.0,39.014125,0.25,1.0,65.54071428571429,48.38952325581395,0.1173852329024742,3,18,1
AS14.07,7.666666666666667,-0.5,62.27088556242221,1.0,107.2475,1.3333333333333333,0.0,13.416940476190476,33.41654464285714,0.1343449018025289,3,20,3
AS14.07,6.6,0.2,62.94213698661493,1.0,20.7838,0.6,1.0,24.303571428571427,29.647546052631576,0.1032937312856176,3,20,3
AS14.07,6.8,0.2,74.68291537761688,1.0,12.0556,0.4,1.0,19.45115,34.44497857142857,0.089700247915258,3,20,3
AS14.07,8.25,0.25,150.97722094835237,1.0,57.942,1.5,0.0,19.52446323529412,37.75126771653543,0.0980998424889587,3,20,3
AS14.07,7.0,0.2,165.23009374737742,0.0,25.236666666666668,1.0,1.0,24.207527777777777,34.51630357142857,0.0418758535518426,3,21,4
AS14.07,6.2,0.2,114.99726315862254,1.0,14.2048,0.0,1.0,20.7405,43.05940625,0.0625734602553756,3,21,4
AS14.07,4.333333333333333,-1.0,158.88489156746002,1.0,12.04175,0.0,1.0,16.501485148514853,73.27832352941176,0.0513660767337238,3,21,4
AS14.07,6.6,-1.0,90.18220858486156,1.0,11.0764,0.8,1.0,13.018886597938144,38.570567708333336,0.0807622580241118,3,21,4
AS14.07,5.5,-1.25,113.93132477336458,1.0,26.25075,0.25,1.0,21.174621621621625,38.35812727272727,0.1561874532182019,3,22,5
AS14.07,6.2,-0.4,97.2656626529004,1.0,9.0732,0.2,0.0,11.84878651685393,41.96599009900991,0.0902634767947734,3,22,5
AS14.07,6.5,-0.75,81.49251220865942,1.0,25.727111111111117,0.0,1.0,10.867397435897434,37.5120606060606,0.049630376344086,3,22,5
AS14.07,6.0,0.0,80.25802984522353,1.0,39.766666666666666,0.6666666666666666,1.0,16.261532786885244,24.171122807017543,0.2313065813088305,3,22,5
AS14.07,6.75,-0.75,107.83952113944042,1.0,27.54125,1.0,1.0,12.435295774647887,36.60586842105263,0.0563157634848811,3,23,6
AS14.07,5.4,-0.6,196.00016278444343,0.0,33.34357142857143,0.2,1.0,21.506615384615387,41.108659259259255,0.0805241620390383,3,23,6
AS14.07,6.8,-0.4,92.6344380900973,1.0,25.44442857142857,0.6,0.0,10.524914634146342,50.06850694444445,0.07680102095483,3,23,6
AS14.07,6.4,-1.0,165.43844577490566,1.0,19.31116666666667,0.6,1.0,12.361731343283582,27.963289156626505,0.0707902001380262,3,23,6
AS14.07,6.2,0.4,90.52146775491786,1.0,8.229800000000001,0.0,1.0,10.82845205479452,25.765148936170213,0.0989583333333333,3,24,0
AS14.07,3.5,0.5,63.86302860123767,0.0,13.370333333333337,-1.0,1.0,8.89595652173913,26.60907407407408,0.0686828898225957,3,24,0
AS14.07,6.4,0.0,197.32568000475567,1.0,44.28575,0.75,1.0,13.288226890756302,51.55586538461539,0.1531338017300584,3,24,0
AS14.07,6.5,-0.25,76.71746228326049,1.0,8.4438,1.0,0.0,11.752516129032257,25.519946902654866,0.0163194444444444,3,24,0
AS14.07,6.2,-0.2,74.19960000331592,1.0,15.259333333333332,0.4,1.0,15.394946428571428,30.49188571428571,0.0333537581699346,3,24,0
AS14.07,6.0,-0.75,143.05919671840354,0.0,18.11925,0.5,0.0,11.4907,65.36383333333333,0.0196233378043152,3,25,1
AS14.07,4.75,-1.25,61.66684246716433,1.0,40.4782,0.0,1.0,16.131636363636364,46.14098412698413,0.1059560203611006,3,25,1
AS14.07,3.8,-1.2,109.99181689678775,1.0,12.537833333333332,-0.4,0.0,22.181392857142857,45.00627586206896,0.1180908662900188,3,25,1
AS14.07,5.2,-1.0,262.6616400146485,1.0,17.858875,-0.4,1.0,37.77520833333333,86.73219512195122,0.0472701149425287,3,25,1
AS14.07,7.0,0.25,53.97355264738987,0.0,23.686,0.75,0.0,16.84684615384615,21.68642,0.0031254706183548,3,26,2
AS14.07,3.0,-2.0,372.9457222753099,0.0,10.042,-1.0,0.0,5.535777777777778,61.230029411764704,0.0868055555555555,3,26,2
AS14.07,6.6,-0.4,156.24849150140415,0.0,16.218333333333334,0.8,0.0,13.801025974025976,59.93694565217391,0.0617854683195591,3,26,2
AS14.07,6.0,-0.2,116.50514284931889,0.0,20.056833333333334,0.4,1.0,21.06932,51.50932075471698,0.0909901819923371,3,26,2
AS14.07,6.0,-0.6666666666666666,157.10185333569848,1.0,25.278166666666664,0.0,0.0,12.658034782608697,62.282744,0.0753735365199268,3,26,2
AS14.07,5.6,-0.6,51.1876612863233,1.0,20.849125,0.4,1.0,9.116061224489796,53.11659701492537,0.157986111111111,3,27,3
AS14.07,3.333333333333333,0.3333333333333333,73.56395946322259,1.0,8.716,-0.6666666666666666,0.0,12.586954545454544,37.519963636363634,0.0760416666666666,3,27,3
AS14.07,5.4,-0.4,177.52765120461947,0.0,31.45657142857143,-0.2,0.0,19.97861363636364,85.81269642857144,0.0189157390698018,3,27,3
AS14.07,6.0,-0.6,113.74831709338392,1.0,35.9406,0.4,1.0,12.076857142857142,51.141,0.0134077528240234,3,27,3
AS14.07,6.75,0.25,68.04162086920715,1.0,37.01922222222222,0.75,1.0,13.988045081967211,34.6179383886256,0.0944896708683473,3,28,4
AS14.07,5.0,-2.0,65.19129412080727,1.0,7.1003333333333325,0.0,1.0,15.364785714285714,48.57368503937008,0.1346382476724498,3,28,4
AS14.07,5.0,-2.0,75.76471579953251,0.0,415.4675,0.5,0.0,-772.7685576923076,71.18409655172414,0.0241479188161226,3,28,4
AS14.07,5.0,-1.6666666666666667,151.14050002230533,0.0,10.73,-0.3333333333333333,0.0,11.582414634146344,77.5701320754717,0.1035845268365024,3,28,4
AS14.07,6.2,-0.6,91.71010767863356,0.0,71.17316666666666,0.6,0.0,42.69760869565217,90.96177611940298,0.0591046422012331,3,28,4
AS14.07,5.666666666666667,-0.6666666666666666,74.90874998768172,1.0,9.34375,0.0,0.0,10.742814814814814,14.70535,0.0756944444444444,3,29,5
AS14.07,8.0,-1.0,110.08585002422328,0.0,9.085,1.0,0.0,18.256310344827583,98.1866818181818,0.0822916666666667,3,29,5
AS14.08,5.4,0.0,50.6674642903464,0.0,6.839499999999999,0.2,0.0,4.041714285714286,205.822,0.0055555555555555,4,1,1
AS14.08,6.4,-0.2,59.91681816361166,0.0,6.733857142857143,0.6,0.0,2.96,28.675840000000004,0.0284913617819378,4,1,1
AS14.08,7.0,-0.2,55.377575729832486,1.0,8.04525,1.0,0.0,4.983700000000001,30.657878787878783,0.0630171632209882,4,1,1
AS14.08,6.4,-0.2,40.61296294353627,0.0,6.8585714285714285,0.8,1.0,442.0800909090909,16.43764705882353,0.0575238776758922,4,2,2
AS14.08,6.6,-0.4,46.85122950350652,0.0,7.454428571428571,0.6,1.0,17.988666666666667,47.64269230769231,0.0089423023646526,4,2,2
AS14.08,6.4,-0.4,41.26638096854799,0.0,6.165285714285714,0.8,0.0,3.519,173.16088,0.0222314544523495,4,2,2
AS14.08,7.2,-0.2,36.17318421915958,1.0,406.5138,0.8,0.0,5.0705294117647055,23.2698125,0.0421848253883105,4,2,2
AS14.08,6.8,-0.8,59.63615150885151,0.0,7.431857142857142,1.0,0.0,2.4045,17.641363636363636,0.0463079127626616,4,2,2
AS14.08,7.2,-0.6,27.9339615381681,0.0,5.867000000000001,1.0,1.0,18.401,97.99706666666664,0.0168976618425147,4,3,3
AS14.08,6.5,-0.25,37.1112449169159,0.0,7.662999999999999,0.5,1.0,11.40848275862069,16.574277777777777,0.0895013931186418,4,3,3
AS14.08,6.333333333333333,0.0,62.082050007581735,0.0,8.141,0.5,1.0,5.3410416666666665,48.21434146341464,0.0870115013606352,4,3,3
AS14.08,6.25,-0.25,33.390655176392926,1.0,7.432571428571428,0.5,1.0,21.958105263157893,20.40970212765957,0.0165597620461136,4,3,3
AS14.08,7.166666666666667,-0.1666666666666666,49.65954169631,0.0,6.799444444444444,1.0,1.0,7.799166666666667,22.340333333333334,0.024944120627437,4,4,4
AS14.08,6.8,0.0,38.994649946689606,0.0,7.1803333333333335,0.6,0.0,4.963,9.121458333333331,0.0784470781932718,4,4,4
AS14.08,7.6,0.0,41.76352499127387,0.0,8.444333333333333,1.2,0.0,3.048,21.58461403508772,0.0789346518177163,4,4,4
AS14.08,7.2,-1.0,64.82559376955035,0.0,6.643222222222223,1.0,0.0,3.525625,39.59975609756097,0.0623538545853123,4,4,4
AS14.08,6.6,-0.4,40.988823568119706,0.0,5.748222222222222,0.8,0.0,16.932,90.4921,0.0082895473593854,4,4,4
AS14.08,7.0,0.0,42.35250744534964,0.0,7.143866666666667,1.3333333333333333,0.0,3.6467,29.93558227848101,0.0787678856372969,4,5,5
AS14.08,7.5,0.25,37.22082355443171,1.0,5.745833333333334,1.25,0.0,11.2198,39.24872727272727,0.0311239725872736,4,5,5
AS14.08,7.4,0.2,59.84303448118014,0.0,6.666,1.2,0.0,2.16,29.74409375,0.1284141414141414,4,5,5
AS14.08,7.6,0.0,68.2109473880969,0.0,6.8792,1.25,0.0,17.27625,17.471684210526316,0.0072802352888045,4,5,5
AS14.08,7.0,0.0,58.44807892724087,1.0,5.344615384615385,1.0,1.0,10.750058823529413,41.02186206896552,0.1024731337951504,4,5,5
AS14.08,6.5,-0.25,38.85586365063984,0.0,7.08175,0.5,0.0,3.0847272727272728,23.466776119402983,0.0581482922279691,4,6,6
AS14.08,6.25,0.25,70.71764706864076,0.0,722.7522,0.5,0.0,12.518222222222224,49.17061111111112,0.0403662659654395,4,6,6
AS14.08,7.6,1.2,58.143399998346965,0.0,16.5062,1.4,0.0,4.752947368421053,41.0615974025974,0.2065732627427378,4,6,6
AS14.08,7.6,0.6,39.54802501797677,1.0,4.8116,1.0,0.0,3.2465,14.604774193548389,0.0741355491619203,4,6,6
AS14.08,7.6,0.0,59.39885715075903,0.0,17.062142857142856,1.2,0.0,2.715666666666667,18.811514285714285,0.004827095791619,4,7,0
AS14.08,6.6,0.2,59.07027587808415,0.0,10.169583333333334,0.6,0.0,3.423692307692308,40.244375,0.0649030865558514,4,7,0
AS14.08,6.4,-0.8,95.43872724879878,0.0,7.740142857142857,0.6,0.0,18.461529411764705,73.83710714285714,0.034090909090909,4,7,0
AS14.08,6.6,-0.6,52.25039392529111,0.0,6.4755714285714285,0.8,0.0,5.822952380952381,30.478892857142856,0.0685973564143854,4,7,0
AS14.08,6.2,-1.0,72.43126665221317,0.0,23.612375,0.8,0.0,7.4287333333333345,19.18647169811321,0.0971815674258687,4,8,1
AS14.08,6.0,-0.4,42.57309088923713,0.0,8.474,0.6,0.0,2.2342500000000003,10.472529411764706,0.0490419861447403,4,8,1
AS14.08,7.8,1.4,84.11889281443202,0.0,5.866625,1.2,0.0,14.102695652173914,42.0103,0.0390028943861402,4,8,1
AS14.08,6.4,-1.2,62.742238078798586,0.0,7.274600000000001,0.8,0.0,286.479875,8.5042,0.0048993447953894,4,8,1
AS14.08,6.4,-1.0,90.2649565054023,0.0,6.2616,0.6,0.0,6.9324615384615385,46.17,0.0292949596667519,4,9,2
AS14.08,6.0,-0.6,58.68467740858753,0.0,6.714,0.4,0.0,13.6865,25.65522580645161,0.0773999430387924,4,9,2
AS14.08,5.6,0.0,33.07500000710182,0.0,7.300571428571429,0.4,0.0,12.825333333333331,19.349703703703703,0.1249760272490379,4,9,2
AS14.08,6.666666666666667,0.3333333333333333,53.11427025537235,0.0,49.76127272727273,1.0,0.0,3.783714285714286,27.623195652173912,0.1280059119507768,4,9,2
AS14.08,6.333333333333333,0.0,95.46938098044627,0.0,8.6175,0.8,0.0,7.691416666666666,369.6935,0.0283210125448028,4,10,3
AS14.08,6.0,-0.5,36.981263185802256,0.0,5.831799999999999,0.25,0.0,18.430666666666664,19.5715,0.0471788194444444,4,10,3
AS14.08,6.0,-0.8333333333333334,185.69900000095367,0.0,8.5445,0.6666666666666666,1.0,14.317571428571428,50.33735714285714,0.0054298371647509,4,10,3
AS14.08,5.8,-0.8,48.04211113187999,0.0,7.571833333333333,0.6,0.0,21.32583333333333,8.767357142857144,0.0222524154589372,4,10,3
AS14.08,5.75,-0.25,65.33670967625032,0.0,9.84375,0.25,0.0,3.073571428571429,26.299068181818186,0.0309961484593837,4,11,4
AS14.08,6.666666666666667,-0.5,159.96003994941682,0.0,7.6628,1.0,0.0,4.309,102.98087096774194,0.034825039929765,4,11,4
AS14.08,7.0,0.4,202.17762964743144,0.0,9.507666666666667,0.8,0.0,16.118,367.89714814814806,0.0373140985529644,4,11,4
AS14.08,7.2,-0.4,46.87813336054483,0.0,9.148,1.0,0.0,4.9703333333333335,7.89805,0.1817380077030812,4,11,4
AS14.08,7.4,0.4,44.16289999485014,0.0,6.104499999999999,1.0,0.0,7.246833333333334,47.23107142857143,0.2218137298647595,4,12,5
AS14.08,6.8,-0.2,57.902382366797504,1.0,8.5835,1.0,0.0,9.001777777777779,15.60016,0.0432776127692456,4,13,6
AS14.09,7.0,0.0,52.87911236687992,0.0,18.378875,0.6666666666666666,0.0,21.294285714285717,41.3393076923077,0.0628472222222222,4,13,6
AS14.09,6.75,0.75,96.76054053693208,0.0,11.399833333333332,0.25,1.0,15.75021052631579,39.8471625,0.0333333333333333,4,13,6
AS14.09,7.25,0.5,55.42041122133486,0.0,13.938833333333337,0.5,0.0,8.608285714285715,36.6488488372093,0.0791666666666666,4,14,0
AS14.09,6.2,0.4,71.40785149772567,1.0,12.063333333333333,-0.2,0.0,23.401571428571422,24.17235,0.0256944444444444,4,14,0
AS14.09,7.75,0.5,111.06528571673806,1.0,11.72825,0.75,1.0,34.7465,25.951396551724137,0.0863155761862658,4,14,0
AS14.09,7.8,-0.4,65.14721873402596,1.0,16.103666666666665,0.8,0.0,30.083142857142857,30.40969230769231,0.0270833333333333,4,14,0
AS14.09,8.25,-0.25,132.4997974920877,1.0,35.12828571428572,1.0,0.0,25.49855,36.69391666666667,0.0797784391534391,4,15,1
AS14.09,8.0,-0.4,81.70627172874369,1.0,12.7778,1.0,0.0,22.7456,35.13356565656566,0.0822916666666666,4,15,1
AS14.09,7.75,-1.0,77.40438391906875,1.0,10.45375,1.0,1.0,106.46253846153846,44.221784810126586,0.1119565217391304,4,15,1
AS14.09,7.0,-0.2,64.23495282542031,1.0,8.2515,0.2,0.0,36.669117647058826,37.79334831460674,0.0833333333333333,4,15,1
AS14.09,7.6,0.0,122.03854718073356,1.0,12.819399999999998,0.6,0.0,81.7549642857143,43.46714876033057,0.0798611111111111,4,16,2
AS14.09,6.2,0.2,63.44184210425933,1.0,13.071,0.0,0.0,76.61229411764707,21.81540625,0.0413865546218487,4,16,2
AS14.09,7.6,0.0,45.33238518149765,1.0,15.1235,0.6,0.0,24.50933333333333,26.75492,0.1809027777777777,4,16,2
AS14.09,7.25,-0.75,83.2848915622895,1.0,10.166833333333336,0.75,1.0,13.8076,41.36712,0.0760416666666666,4,17,3
AS14.09,7.5,0.0,48.795473222221645,0.0,15.3394,0.75,0.0,7.578714285714285,33.95594382022472,0.115625,4,17,3
AS14.09,6.8,-0.4,69.52085439209802,0.0,7.535571428571429,0.8,0.0,13.4846,34.80207228915663,0.1388888888888889,4,17,3
AS14.09,6.2,-0.5,62.25208141637402,0.0,9.103142857142858,0.0,0.0,17.4613,47.91672727272727,0.078125,4,17,3
AS14.09,7.2,0.0,39.76202941408346,0.0,13.1988,0.6,1.0,16.86676923076923,30.227666666666668,0.0864583333333333,4,18,4
AS14.09,6.5,0.25,63.28089706336751,1.0,9.778,0.25,0.0,45.500600000000006,34.3027,0.0341269841269841,4,18,4
AS14.09,6.0,0.75,69.63183876006832,1.0,9.6935,0.0,0.0,12.93211111111111,31.80257692307692,0.0303571428571428,4,18,4
AS14.09,6.8,0.0,139.05192497968662,0.0,9.648,0.6,0.0,2.008,21.86574285714286,0.1142857142857143,4,18,4
AS14.09,6.0,-0.8,45.06837035991527,0.0,5.069333333333333,0.0,1.0,6.0935,31.4660625,0.1722222222222222,4,19,5
AS14.09,5.8,-0.2,26.554483875151604,1.0,12.7395,-0.2,1.0,25.161,15.557166666666667,0.0833333333333331,4,19,5
AS14.09,6.0,0.0,46.15120511788587,1.0,5.6385000000000005,0.0,1.0,40.22166666666666,20.53903448275862,0.0885416666666666,4,20,6
AS14.09,5.5,-0.5,53.52563639120621,0.0,29.612,-0.25,0.0,5.060499999999999,32.854875,0.0155844155844155,4,20,6
AS14.09,7.0,0.0,40.95274074872333,1.0,8.06475,0.75,1.0,7.898999999999999,34.27127027027027,0.1104565390749601,4,20,6
AS14.09,6.6,-1.2,51.39482609085415,1.0,12.053,0.6,1.0,26.0182,18.44625,0.1147382920110193,4,21,0
AS14.09,8.0,0.25,59.2649062201381,0.0,10.4015,1.0,0.0,2.6314,44.79376470588235,0.1131493506493506,4,21,0
AS14.09,6.5,-1.0,56.542266654968245,1.0,8.1695,0.5,0.0,33.363,13.3558,0.0153093434343434,4,22,1
AS14.09,6.333333333333333,-0.3333333333333333,117.01175998687744,1.0,23.765,0.3333333333333333,1.0,90.08133333333336,45.00705882352941,0.0392203282828282,4,23,2
AS14.09,7.2,0.2,33.21030433281608,1.0,7.085,1.0,0.0,7.797333333333333,25.24825,0.0420328282828282,4,23,2
AS14.09,7.25,0.25,34.15554056296476,0.0,8.504333333333333,1.0,0.0,4.023,23.00957142857143,0.1158143939393939,4,24,3
AS14.09,8.0,0.0,59.91150000095367,0.0,12.925,1.0,0.0,14.9464,45.72704347826087,0.1102693602693603,4,24,3
AS14.12,7.0,-0.5,96.28112699115094,1.0,14.381,1.0,0.0,9.809546666666666,93.0649,0.1482905365606453,3,23,6
AS14.12,6.75,0.0,75.9276594217273,1.0,15.5816,0.75,0.0,19.26621825396825,66.85713157894736,0.1121886973180077,3,23,6
AS14.12,6.75,1.0,107.06015053103042,1.0,10.3414,1.0,0.0,41.699133757961775,54.9195,0.1260750694279283,3,23,6
AS14.12,5.8,-0.2,43.452901417100925,1.0,10.7338,0.25,0.0,6.342385826771653,24.709625,0.0500026692883375,3,24,0
AS14.12,6.4,0.4,50.60035526438765,1.0,9.5114,0.4,0.0,8.833657407407408,37.27688235294118,0.0725464900664517,3,24,0
AS14.12,6.4,0.4,84.69151427859353,1.0,8.9292,0.75,0.0,6.808102040816326,40.12094520547945,0.1407921548420124,3,24,0
AS14.12,6.0,-0.4,122.36525926325048,1.0,12.963166666666666,0.3333333333333333,0.0,4.599245901639344,64.44075000000001,0.1470602274847505,3,24,0
AS14.12,5.4,0.4,66.206855275129,1.0,8.126,0.0,0.0,9.544472,45.25860655737705,0.1573412698412698,3,24,0
AS14.12,6.5,0.75,54.861511101546114,1.0,9.1,0.6666666666666666,1.0,6.554671957671959,27.064217391304343,0.1387798904872683,3,25,1
AS14.12,6.2,0.0,48.667180008888245,1.0,13.3582,0.4,1.0,10.974013605442178,19.312727272727276,0.150298313430203,3,25,1
AS14.12,6.25,0.25,67.09592857814967,0.0,7.869,0.75,0.0,6.677882352941176,23.71157142857143,0.0872111194733988,3,25,1
AS14.12,6.4,0.2,65.91710989291853,0.0,9.956,1.0,0.0,10.312548387096774,23.373,0.1256551193566753,3,25,1
AS14.12,6.25,0.0,57.93870290120443,1.0,8.916599999999999,0.25,0.0,13.89566515837104,33.91682926829268,0.117654971593157,3,25,1
AS14.12,5.25,0.0,80.03757969883907,0.0,8.202,-0.5,0.0,120.63169169960474,52.02482352941177,0.1655167290440424,3,26,2
AS14.12,6.4,0.2,68.26766666403987,0.0,9.355333333333332,0.6,0.0,10.21512077294686,26.07385714285714,0.1338207834315731,3,26,2
AS14.12,6.6,-0.5,65.17566664059959,1.0,9.1106,1.0,0.0,90.0140462962963,18.799444444444443,0.0715106834668408,3,26,2
AS14.12,6.8,0.0,56.11691538737369,0.0,14.5812,0.8,0.0,11.277169291338582,36.27965384615384,0.084032014294214,3,26,2
AS14.12,5.6,0.6,73.3220000186209,1.0,14.0124,0.0,0.0,5.986367149758453,45.496472222222216,0.0953833249642271,3,27,3
AS14.12,6.6,-0.4,76.06139805247486,1.0,14.9042,0.8,0.0,8.192883838383839,29.373486486486485,0.0874241857760053,3,27,3
AS14.12,6.8,0.2,57.00813491571518,1.0,8.890666666666666,1.0,0.0,9.84355230125523,42.39909803921568,0.1200504971349348,3,27,3
AS14.12,7.0,0.0,46.26830922929864,1.0,12.5968,1.0,1.0,11.553084337349398,45.42610416666667,0.198099232603957,3,27,3
AS14.12,6.8,-0.6,63.50589343954305,1.0,9.962,0.8,0.0,5.685825641025642,44.06325,0.1310616360007588,3,28,4
AS14.12,6.6,-0.6,64.1790543405906,0.0,10.8596,0.8,0.0,6.12966923076923,26.312833333333334,0.0799791231487768,3,28,4
AS14.12,5.8,0.4,51.26068310670449,1.0,11.9966,0.4,1.0,138.4255294117647,41.82652941176471,0.1671652256803054,3,28,4
AS14.12,6.4,0.4,87.62833139369658,0.0,10.2642,1.0,0.0,14.202897810218978,46.536125,0.2202672654948737,3,28,4
AS14.12,6.0,-0.25,69.21834425457187,1.0,11.3775,0.75,0.0,10.106138211382117,37.123607142857146,0.0702309086923999,3,29,5
AS14.12,6.5,0.25,110.52143373690464,1.0,11.6278,1.0,0.0,8.227836601307189,48.87344615384615,0.1646270648732014,3,29,5
AS14.12,5.8,0.0,52.5351869079554,1.0,7.985200000000001,0.8,0.0,6.811747311827957,28.745315789473683,0.1144938873347397,3,29,5
AS14.12,6.6,-0.6,66.04386665026348,1.0,8.268799999999999,0.6,0.0,16.47921052631579,17.016588235294115,0.0852228001377535,3,29,5
AS14.12,5.6,0.2,43.523504594050415,1.0,9.2496,0.2,1.0,12.210994152046784,23.270318181818183,0.1346787019892702,3,29,5
AS14.12,7.0,0.25,42.29408641214721,1.0,8.493,1.0,0.0,7.2027794117647055,24.43625,0.3325771057511279,3,30,6
AS14.12,6.0,0.0,66.69965788565183,1.0,13.530600000000002,0.75,0.0,6.381983193277312,29.529000000000003,0.1934794910648599,3,30,6
AS14.12,6.6,-0.6,61.2199076982645,1.0,8.8878,1.0,1.0,14.378963235294115,37.01805,0.0853976874322089,3,30,6
AS14.12,6.0,-0.4,63.390510417521,1.0,9.7408,1.0,0.0,11.871219101123597,26.97434375,0.0791976372917132,3,30,6
AS14.12,6.25,-0.25,59.62284465669428,1.0,7.3086,0.6666666666666666,0.0,9.718196531791907,56.08175,0.1219931925300057,3,30,6
AS14.12,6.2,-0.2,112.07618750383448,0.0,10.073333333333332,0.5,1.0,7.493618556701031,47.36934782608695,0.0955700386338232,3,31,0
AS14.12,5.5,0.0,167.94349018966446,1.0,9.0026,0.5,0.0,13.115565000000002,68.03516216216217,0.1309995432502886,3,31,0
AS14.12,5.6,-0.4,44.274455297284,1.0,9.5386,0.2,1.0,14.017084577114426,35.61344444444445,0.085140097498809,3,31,0
AS14.12,4.8,-0.8,108.75581161526664,0.0,8.8382,-0.2,0.0,24.46189147286822,89.03925000000001,0.114598722699528,3,31,0
AS14.12,6.0,0.0,35.10184616308947,1.0,12.047,0.3333333333333333,0.0,14.305829787234044,145.65328571428572,0.0320418552036198,3,31,0
AS14.13,6.4,0.8,47.598922646506736,0.0,52.243666666666655,0.2,0.0,12.843555555555556,36.632617224880384,0.2875173962358836,4,2,2
AS14.13,6.4,0.6,91.0457746344553,0.0,10.9863,0.6,1.0,11.086615384615383,77.60269230769231,0.0846487121915733,4,2,2
AS14.13,8.4,1.4,76.0997345668298,0.0,23.7234,1.6,0.0,21.52597674418605,44.1159274611399,0.0939734996186608,4,2,2
AS14.13,7.4,1.6,62.16453333582194,0.0,28.81218181818182,1.0,1.0,25.838733333333334,37.44703846153846,0.1191626338685162,4,3,3
AS14.13,8.8,1.0,52.09096667236752,1.0,10.88,1.8,0.0,14.831391304347829,33.76756989247312,0.3074129857071034,4,3,3
AS14.13,7.6,1.2,48.8053203832756,0.0,59.98215789473685,1.8,0.0,16.88514285714286,36.94154700854701,0.0985684853651605,4,3,3
AS14.13,8.4,-1.0,58.48340644990244,1.0,18.972785714285717,1.0,1.0,9.362869565217393,38.51134736842105,0.303655124259914,4,3,3
AS14.13,7.4,-1.2,75.79649556632587,0.0,58.33166666666667,1.0,1.0,8.8625,45.414156250000005,0.1080941295720869,4,3,3
AS14.13,7.6,-1.0,75.93969999849796,0.0,13.891692307692306,1.2,0.0,16.081657142857143,30.32545508982036,0.3355837397178655,4,4,4
AS14.13,7.2,-1.8,60.407698938923495,0.0,13.06377777777778,1.0,0.0,8.334791666666666,44.77968421052631,0.3700853779840848,4,4,4
AS14.13,6.2,-0.6,73.23049230392161,0.0,125.4165,0.8,0.0,9.100666666666667,39.477378378378376,0.1106315203947191,4,4,4
AS14.13,7.0,-1.2,38.42261970378983,1.0,7.455,0.6,0.0,12.93240476190476,20.416759398496243,0.2922268907563025,4,4,4
AS14.13,7.5,-1.5,43.5714883748875,1.0,12.377,1.0,1.0,32.81654081632653,35.06533884297521,0.4387483465608465,4,4,4
AS14.13,7.4,-1.2,41.231565009318125,0.0,14.28857142857143,1.0,0.0,13.464689655172414,72.1907630662021,0.3712079450379942,4,5,5
AS14.13,7.6,-0.8,54.19191428252628,1.0,10.163615384615383,1.4,1.0,19.11481481481481,51.0734674796748,0.3039661452028189,4,5,5
AS14.13,7.8,-0.6,50.317475020885446,0.0,12.606125,1.0,1.0,15.058983606557376,48.47894557823129,0.1967422594122717,4,5,5
AS14.13,6.8,0.2,80.37630322364065,0.0,18.30630769230769,0.8,0.0,30.606,51.68586026200873,0.1564612721793572,4,5,5
AS14.13,6.25,0.25,69.3798999885718,0.0,8.255357142857143,0.75,0.0,44.4361875,43.296661971830986,0.3203210232023791,4,5,5
