id,date,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week,mood_avg_next
AS14.08,2014-04-12,7.4,11.0535,36.430416666666666,0.4,44.16289999485014,8.073,0.0,6.104499999999999,1.0,6.071,0.0,28.19,7.246833333333334,47.23107142857143,0.2218137298647595,9.907499999999999,18.591435483870967,29.827666666666666,7.7635,4,12,5,6.8
AS14.08,2014-04-13,6.8,157.69583333333335,61.94645454545455,-0.2,57.902382366797504,26.26342857142857,1.0,8.5835,1.0,103.919,0.0,23.194,9.001777777777779,15.60016,0.0432776127692456,12.223,80.964,31.647,64.43900000000001,4,13,6,6.666666666666667
AS14.08,2014-04-13,6.666666666666667,157.69583333333335,51.1205,-1.0,43.969166636466944,26.26342857142857,0.0,5.55375,1.0,4.612666666666667,0.0,23.194,15.75021052631579,7.316800000000001,0.0026041666666666,12.223,80.964,31.647,64.43900000000001,4,13,6,7.0
AS14.09,2014-04-13,7.0,1.0099999999999998,9.076,0.0,73.36180485167152,2.113,1.0,36.15133333333333,1.0,4.612666666666667,1.0,23.194,7.32675,39.38970967741936,0.0738760828994091,12.223,17.651902439024393,31.647,64.43900000000001,4,13,6,7.0
AS14.09,2014-04-13,7.0,1.003,61.284000000000006,0.0,52.87911236687992,4.436333333333333,0.0,18.378875,0.6666666666666666,4.612666666666667,0.0,23.194,21.29428571428572,41.3393076923077,0.0628472222222222,3.02,28.613447204968946,31.647,64.43900000000001,4,13,6,6.75
AS14.09,2014-04-13,6.75,1.018,18.333,0.75,96.76054053693208,26.26342857142857,0.0,11.399833333333332,0.25,4.612666666666667,1.0,23.194,15.75021052631579,39.8471625,0.0333333333333333,12.223,201.89688202247189,31.647,38.7176,4,13,6,7.25
AS14.09,2014-04-14,7.25,6.888999999999999,50.17527777777778,0.5,55.42041122133486,2.0455,0.0,13.938833333333337,0.5,29.518363636363635,0.0,10.8984,8.608285714285715,36.6488488372093,0.0791666666666666,14.396,6.066676136363636,115.79533333333332,20.87908333333333,4,14,0,6.2
AS14.09,2014-04-14,6.2,1.0053333333333334,20.49983333333333,0.4,71.40785149772567,5.128,1.0,12.063333333333333,-0.2,37.002500000000005,0.0,21.224,23.401571428571422,24.17235,0.0256944444444444,17.433,19.25284541062802,115.79533333333332,32.474,4,14,0,7.75
AS14.09,2014-04-14,7.75,18.99975,28.98609090909091,0.5,111.06528571673806,1.004,1.0,11.72825,0.75,37.002500000000005,1.0,61.349,34.7465,25.951396551724137,0.0863155761862658,14.396,19.279727272727275,115.79533333333332,1.01,4,14,0,7.8
AS14.09,2014-04-14,7.8,6.888999999999999,83.60283333333332,-0.4,65.14721873402596,13.182666666666668,1.0,16.103666666666665,0.8,22.4956,0.0,49.322,30.083142857142857,30.40969230769231,0.0270833333333333,14.396,20.85470085470085,115.79533333333332,1.01,4,14,0,8.25
AS14.09,2014-04-15,8.25,17.743000000000002,36.714875,-0.25,132.4997974920877,2.032,1.0,35.12828571428572,1.0,5.730666666666667,0.0,28.0355,25.49855,36.69391666666667,0.0797784391534391,19.771,33.12857647058824,494.903,54.65383333333333,4,15,1,8.0
AS14.09,2014-04-15,8.0,1.621,62.949000000000005,-0.4,81.70627172874369,11.313625,1.0,12.7778,1.0,5.730666666666667,0.0,74.317,22.7456,35.13356565656566,0.0822916666666666,19.771,16.157045918367345,494.903,39.4255,4,15,1,7.75
AS14.09,2014-04-15,7.75,1.3536666666666666,44.71754545454546,-1.0,77.40438391906875,11.313625,1.0,10.45375,1.0,5.730666666666667,1.0,21.601,106.46253846153846,44.221784810126586,0.1119565217391304,16.89,14.575954128440369,494.903,39.4255,4,15,1,7.0
AS14.09,2014-04-15,7.0,1.3476666666666663,10.145,-0.2,64.23495282542031,4.1,1.0,8.2515,0.2,5.730666666666667,0.0,32.42733333333333,36.669117647058826,37.79334831460674,0.0833333333333333,19.771,12.587890909090907,494.903,21.34751851851852,4,15,1,7.6
AS14.09,2014-04-16,7.6,1.0142,35.699333333333335,0.0,122.03854718073356,2.02,1.0,12.819399999999998,0.6,364.752,0.0,123.632,81.7549642857143,43.46714876033057,0.0798611111111111,32.864,17.866783898305084,546.803,68.59,4,16,2,6.2
AS14.09,2014-04-16,6.2,9.877,33.83,0.2,63.44184210425933,2.02,1.0,13.071,0.0,40.1235,0.0,9.424875,76.61229411764707,21.81540625,0.0413865546218487,32.864,13.547807692307693,546.803,68.59,4,16,2,7.6
AS14.09,2014-04-16,7.6,44.4265,69.875,0.0,45.33238518149765,2.02,1.0,15.1235,0.6,40.1235,0.0,24.3225,24.50933333333333,26.75492,0.1809027777777777,32.864,7.389053140096619,546.803,43.10774285714285,4,16,2,7.25
AS14.09,2014-04-17,7.25,1.029,166.319,-0.75,83.2848915622895,6.355333333333334,1.0,10.166833333333336,0.75,7.07225,1.0,15.924,13.8076,41.36712,0.0760416666666666,15.058666666666667,14.908053191489362,175.019,25.00018181818182,4,17,3,7.5
AS14.09,2014-04-17,7.5,1.007,54.6,0.0,48.795473222221645,1.012,0.0,15.3394,0.75,7.07225,0.0,15.924,7.578714285714285,33.95594382022472,0.115625,15.058666666666667,10.228613526570047,80.992,45.2375,4,17,3,6.8
AS14.09,2014-04-17,6.8,5.5805,65.107,-0.4,69.52085439209802,4.025,0.0,7.535571428571429,0.8,4.098,0.0,51.71,13.4846,34.80207228915663,0.1388888888888889,24.224,17.628566502463055,175.019,45.2375,4,17,3,6.2
AS14.09,2014-04-17,6.2,14.1865,60.2318,-0.5,62.25208141637402,3.043,0.0,9.103142857142858,0.0,7.07225,0.0,38.169,17.4613,47.91672727272727,0.078125,15.058666666666667,10.693851612903226,175.019,23.2108,4,17,3,7.2
AS14.09,2014-04-18,7.2,7.545,17.185499999999998,0.0,39.76202941408346,1.032,0.0,13.1988,0.6,77.658,1.0,40.04775,16.86676923076923,30.227666666666668,0.0864583333333333,11.544833333333333,100.08659537572254,169.699,32.49516666666667,4,18,4,6.5
AS14.09,2014-04-18,6.5,7.545,14.191,0.25,63.28089706336751,1.032,1.0,9.778,0.25,77.658,0.0,23.372,45.500600000000006,34.3027,0.0341269841269841,11.544833333333333,16.732819672131146,169.699,26.014,4,18,4,6.0
AS14.09,2014-04-18,6.0,1.0095,39.2542,0.75,69.63183876006832,1.032,1.0,9.6935,0.0,77.658,0.0,40.04775,12.93211111111111,31.80257692307692,0.0303571428571428,11.544833333333333,12.453432432432432,169.699,74.8635,4,18,4,6.8
AS14.09,2014-04-18,6.8,7.545,67.47241666666667,0.0,139.05192497968662,1.032,0.0,9.648,0.6,25.55116666666667,0.0,23.749,2.008,21.86574285714286,0.1142857142857143,11.544833333333333,9.337337837837838,169.699,74.8635,4,18,4,7.0
AS14.09,2014-04-19,7.0,19.69933333333333,14.192,0.0,74.77797368953104,2.5145,1.0,10.5504,0.8,219.6265,0.0,38.279875000000004,6.303481481481481,38.71434883720931,0.0694444444444444,8.066,15.921513888888889,248.4475,106.591,4,19,5,6.0
AS14.09,2014-04-19,6.0,1.008,14.192,-0.8,45.06837035991527,2.5145,0.0,5.069333333333333,0.0,219.6265,1.0,38.279875000000004,6.0935,31.4660625,0.1722222222222222,8.066,4.89075,248.4475,51.380125,4,19,5,5.8
AS14.09,2014-04-19,5.8,153.627,14.192,-0.2,26.554483875151604,2.5145,1.0,12.7395,-0.2,219.6265,1.0,38.279875000000004,25.161,15.557166666666667,0.0833333333333331,8.066,12.376153846153846,248.4475,38.86,4,19,5,6.0
AS14.09,2014-04-20,6.0,1.7023333333333337,50.92957142857143,0.0,46.15120511788587,16.820749999999997,1.0,5.6385000000000005,0.0,7.640333333333333,1.0,148.776,40.22166666666666,20.53903448275862,0.0885416666666666,16.3955,15.799954545454543,196.45,27.2115,4,20,6,5.5
AS14.09,2014-04-20,5.5,1.7023333333333337,50.92957142857143,-0.5,53.52563639120621,16.820749999999997,0.0,29.612,-0.25,7.640333333333333,0.0,148.776,5.060499999999999,32.854875,0.0155844155844155,16.3955,18.23878260869565,196.45,27.2115,4,20,6,7.0
AS14.09,2014-04-20,7.0,1.7023333333333337,50.92957142857143,0.0,40.95274074872333,16.820749999999997,1.0,8.06475,0.75,30.3282,1.0,36.512,7.898999999999999,34.27127027027027,0.1104565390749601,16.3955,6.791645833333334,196.45,6.146285714285715,4,20,6,6.6
AS14.09,2014-04-21,6.6,1.5054999999999998,19.0585,-1.2,51.39482609085415,36.176,1.0,12.053,0.6,23.5052,1.0,20.05475,26.0182,18.44625,0.1147382920110193,15.360083333333334,16.359252747252746,46.85844444444445,22.127,4,21,0,8.0
AS14.09,2014-04-21,8.0,1.5054999999999998,18.238,0.25,59.2649062201381,4.028,0.0,10.4015,1.0,23.5052,0.0,20.05475,2.6314,44.79376470588235,0.1131493506493506,15.360083333333334,9.42333870967742,46.85844444444445,158.462,4,21,0,6.25
AS14.09,2014-04-22,6.25,4.016,267.892,0.0,22.16215791200337,24.428500000000003,0.0,8.65788888888889,0.25,3.522,0.0,32.886,2.012,41.36833333333333,0.0415482954545454,12.737,8.3588,30.036571428571428,20.442666666666668,4,22,1,6.5
AS14.09,2014-04-22,6.5,1.1025,26.468,-1.0,56.542266654968245,24.428500000000003,1.0,8.1695,0.5,108.031,0.0,32.886,33.363,13.3558,0.0153093434343434,12.737,22.195280000000004,30.036571428571428,37.4822,4,22,1,6.6
AS14.09,2014-04-22,6.6,4.016,26.468,-0.2,137.494631553951,24.428500000000003,1.0,8.65788888888889,0.4,3.522,0.0,32.886,45.24161111111111,43.9958947368421,0.0643939393939393,12.737,32.43034090909091,30.036571428571428,37.4822,4,22,1,6.333333333333333
AS14.09,2014-04-23,6.333333333333333,1.004,28.135,-0.3333333333333333,117.01175998687744,21.464,1.0,23.765,0.3333333333333333,30.26,1.0,71.327,90.08133333333336,45.00705882352941,0.0392203282828282,29.347,25.54068085106383,23.317000000000004,40.127,4,23,2,7.2
AS14.09,2014-04-23,7.2,1.004,19.639,0.2,33.21030433281608,21.464,1.0,7.085,1.0,54.863200000000006,0.0,71.327,7.797333333333333,25.24825,0.0420328282828282,5.032,10.06059523809524,23.317000000000004,4.024,4,23,2,7.25
AS14.09,2014-04-24,7.25,13.4393125,94.39255555555556,0.25,34.15554056296476,9.039,0.0,8.504333333333333,1.0,17.815,0.0,47.889,4.023,23.00957142857143,0.1158143939393939,14.066,13.952114285714286,56.538,49.035833333333336,4,24,3,8.0
AS14.09,2014-04-24,8.0,13.4393125,8.226,0.0,59.91150000095367,9.039,0.0,12.925,1.0,26.447000000000003,0.0,67.75166666666667,14.9464,45.72704347826087,0.1102693602693603,25.462,6.129090909090909,56.538,49.035833333333336,4,24,3,6.25
AS14.09,2014-04-25,6.25,35.176,14.121,-1.0,67.81570313870911,141.805,0.0,12.6636,0.25,23.153333333333336,0.0,48.76844444444445,27.49853703703704,29.769938053097345,0.0672055616251388,24.24325,115.00771875,48.851600000000005,50.1675,4,25,4,6.6
AS14.09,2014-03-21,6.6,4.708666666666667,121.27055555555556,0.0,49.86496202855168,17.327933333333334,0.0,16.249666666666666,0.6,33.2385,0.0,12.738,5.7832173913043485,23.664822784810127,0.049092970521542,9.017,7.023,116.518,59.63205263157895,3,21,4,6.75
AS14.09,2014-03-21,6.75,4.708666666666667,121.27055555555556,-0.5,49.86496202855168,17.327933333333334,0.0,16.249666666666666,0.5,33.2385,0.0,12.738,5.7832173913043485,23.664822784810127,0.049092970521542,9.017,7.023,116.518,59.63205263157895,3,21,4,7.0
AS14.09,2014-03-22,7.0,363.429,58.853,-0.5,90.38897895812988,5.938972222222223,0.0,14.498399999999998,0.75,11.114,0.0,6.875833333333333,16.428859090909093,28.33811111111111,0.114635345061642,13.441,63.34545454545455,78.247,22.60585714285714,3,22,5,7.5
AS14.09,2014-03-22,7.5,363.429,58.853,-0.25,90.38897895812988,5.938972222222223,0.0,14.498399999999998,0.75,11.114,0.0,6.875833333333333,16.428859090909093,28.33811111111111,0.114635345061642,13.441,63.34545454545455,78.247,22.60585714285714,3,22,5,7.6
AS14.09,2014-03-22,7.6,363.429,58.853,0.0,90.38897895812988,5.938972222222223,0.0,14.498399999999998,0.8,11.114,0.0,6.875833333333333,16.428859090909093,28.33811111111111,0.114635345061642,13.441,63.34545454545455,78.247,22.60585714285714,3,22,5,7.75
AS14.09,2014-03-22,7.75,363.429,58.853,0.25,90.38897895812988,5.938972222222223,0.0,14.498399999999998,0.75,11.114,0.0,6.875833333333333,16.428859090909093,28.33811111111111,0.114635345061642,13.441,63.34545454545455,78.247,22.60585714285714,3,22,5,6.6
AS14.09,2014-03-22,6.6,363.429,58.853,0.2,90.38897895812988,5.938972222222223,0.0,14.498399999999998,0.4,11.114,0.0,6.875833333333333,16.428859090909093,28.33811111111111,0.114635345061642,13.441,63.34545454545455,78.247,22.60585714285714,3,22,5,6.0
AS14.09,2014-03-23,6.0,9.2498,114.02114285714286,-1.0,53.022714285623465,4.000342465753424,0.0,79.25322222222222,0.5,6.699888888888889,0.0,9.2256,10.524914634146342,47.93918571428571,0.1260750694279283,17.865000000000002,160.89758333333336,57.203,20.2236,3,23,6,5.5
AS14.12,2014-03-23,5.5,9.2498,114.02114285714286,0.0,53.022714285623465,4.000342465753424,1.0,79.25322222222222,-0.5,6.699888888888889,1.0,9.2256,10.524914634146342,47.93918571428571,0.1260750694279283,17.865000000000002,160.89758333333336,57.203,20.2236,3,23,6,7.0
AS14.12,2014-03-23,7.0,5.052,97.63542222222222,-0.5,96.28112699115094,4.000342465753424,1.0,14.381,1.0,6.699888888888889,0.0,9.2256,9.809546666666666,93.0649,0.1482905365606453,17.865000000000002,34.5645,57.203,20.2236,3,23,6,6.75
AS14.12,2014-03-23,6.75,4.723,62.62057894736842,0.0,75.9276594217273,4.000342465753424,1.0,15.5816,0.75,6.699888888888889,0.0,9.2256,19.26621825396825,66.85713157894736,0.1121886973180077,17.865000000000002,160.89758333333336,57.203,20.2236,3,23,6,6.75
AS14.12,2014-03-23,6.75,4.06,50.73930434782609,1.0,107.06015053103042,4.000342465753424,1.0,10.3414,1.0,6.699888888888889,0.0,9.2256,41.699133757961775,54.9195,0.1260750694279283,17.865000000000002,31.28309375,57.203,20.2236,3,23,6,5.8
AS14.12,2014-03-24,5.8,3.0234,65.32278571428571,-0.2,43.452901417100925,17.189,1.0,10.7338,0.25,285.084,0.0,16.7025,6.342385826771653,24.709625,0.0500026692883375,22.289,43.063,3.766,29.70765384615385,3,24,0,6.4
AS14.12,2014-03-24,6.4,14.09568,78.30591666666668,0.4,50.60035526438765,17.189,1.0,9.5114,0.4,285.084,0.0,5.52,8.833657407407408,37.27688235294118,0.0725464900664517,22.289,24.214764705882352,11.03,29.70765384615385,3,24,0,6.4
AS14.12,2014-03-24,6.4,14.09568,104.94958064516128,0.4,84.69151427859353,17.189,1.0,8.9292,0.75,285.084,0.0,18.459333333333333,6.808102040816326,40.12094520547945,0.1407921548420124,22.289,44.19364705882353,3.766,17.01975,3,24,0,6.0
AS14.12,2014-03-24,6.0,14.09568,53.90358333333333,-0.4,122.36525926325048,44.16688888888889,1.0,12.963166666666666,0.3333333333333333,285.084,0.0,42.83266666666666,4.599245901639344,64.44075000000001,0.1470602274847505,22.289,126.51583333333332,3.766,12.855,3,24,0,5.4
AS14.12,2014-03-24,5.4,14.09568,84.26394,0.4,66.206855275129,141.33783333333335,1.0,8.126,0.0,285.084,0.0,16.7025,9.544472,45.25860655737705,0.1573412698412698,22.289,37.3376875,3.766,33.98054545454546,3,24,0,6.5
AS14.12,2014-03-25,6.5,22.3587,83.28207142857143,0.75,54.861511101546114,43.76141666666667,1.0,9.1,0.6666666666666666,156.617,1.0,9.8758,6.554671957671959,27.064217391304343,0.1387798904872683,26.713,89.8665,36.11266666666667,28.629101694915253,3,25,1,6.2
AS14.12,2014-03-25,6.2,22.3587,63.250242424242415,0.0,48.667180008888245,4.944546875,1.0,13.3582,0.4,156.617,1.0,13.203666666666669,10.974013605442178,19.31272727272728,0.150298313430203,26.713,69.13695238095238,4.009,30.583428571428573,3,25,1,6.25
AS14.12,2014-03-25,6.25,22.3587,117.98211111111112,0.25,67.09592857814967,4.944546875,0.0,7.869,0.75,156.617,0.0,9.8758,6.677882352941176,23.71157142857143,0.0872111194733988,26.713,127.265,36.11266666666667,31.485818181818185,3,25,1,6.4
AS14.12,2014-03-25,6.4,4.766444444444444,93.89744827586206,0.2,65.91710989291853,5.036,0.0,9.956,1.0,156.617,0.0,9.8758,10.312548387096774,23.373,0.1256551193566753,26.713,70.72645454545454,36.11266666666667,41.43083333333333,3,25,1,6.25
AS14.12,2014-03-25,6.25,22.3587,57.044830508474575,0.0,57.93870290120443,32.96066666666667,1.0,8.916599999999999,0.25,156.617,0.0,65.37366666666667,13.89566515837104,33.91682926829268,0.117654971593157,26.713,63.163826086956526,36.11266666666667,11.7344,3,25,1,5.25
AS14.12,2014-03-26,5.25,5.798666666666667,62.043421875,0.0,80.03757969883907,44.98675,0.0,8.202,-0.5,3.403,0.0,12.706,120.63169169960474,52.02482352941177,0.1655167290440424,31.137,111.31685714285716,59.93766666666667,10.978166666666668,3,26,2,6.4
AS14.12,2014-03-26,6.4,4.022666666666667,78.73823809523809,0.2,68.26766666403987,4.921629629629629,0.0,9.355333333333332,0.6,3.403,0.0,6.408833333333333,10.21512077294686,26.07385714285714,0.1338207834315731,31.137,39.83827272727273,5.149,35.584,3,26,2,6.6
AS14.12,2014-03-26,6.6,4.022666666666667,78.01175757575757,-0.5,65.17566664059959,4.921629629629629,1.0,9.1106,1.0,3.403,0.0,6.408833333333333,90.0140462962963,18.799444444444443,0.0715106834668408,31.137,25.466066666666663,5.149,33.21171428571429,3,26,2,6.8
AS14.12,2014-03-26,6.8,4.022666666666667,68.28206060606061,0.0,56.11691538737369,11.059,0.0,14.5812,0.8,3.403,0.0,6.408833333333333,11.277169291338582,36.27965384615384,0.084032014294214,31.137,35.449473684210524,5.149,45.92561538461538,3,26,2,5.6
AS14.12,2014-03-27,5.6,5.019,83.4895306122449,0.6,73.3220000186209,45.218,1.0,14.0124,0.0,3.148,0.0,41.9874,5.986367149758453,45.496472222222216,0.0953833249642271,35.561,33.462264705882355,9.607,26.016,3,27,3,6.6
AS14.12,2014-03-27,6.6,5.0545,71.72175555555556,-0.4,76.06139805247486,39.219,1.0,14.9042,0.8,3.148,0.0,7.360333333333333,8.192883838383839,29.373486486486485,0.0874241857760053,35.561,87.94910526315789,9.607,16.853333333333335,3,27,3,6.8
AS14.12,2014-03-27,6.8,5.128,52.99411666666666,0.2,57.00813491571518,43.3915,1.0,8.890666666666666,1.0,3.148,0.0,6.7203333333333335,9.84355230125523,42.39909803921568,0.1200504971349348,35.561,55.4596,9.607,16.853333333333335,3,27,3,7.0
AS14.12,2014-03-27,7.0,26.271,55.41633333333333,0.0,46.26830922929864,39.219,1.0,12.5968,1.0,3.148,1.0,41.9874,11.553084337349398,45.42610416666667,0.198099232603957,35.561,99.0051,9.607,32.283,3,27,3,6.8
AS14.12,2014-03-28,6.8,5.022,75.27284615384616,-0.6,63.50589343954305,31.27275,1.0,9.962,0.8,23.914666666666665,0.0,16.589333333333332,5.685825641025642,44.06325,0.1310616360007588,39.985,144.67333333333332,110.0828,20.158692307692306,3,28,4,6.6
AS14.12,2014-03-28,6.6,4.026,62.98826,-0.6,64.1790543405906,31.27275,0.0,10.8596,0.8,23.914666666666665,0.0,4.632,6.12966923076923,26.312833333333334,0.0799791231487768,39.985,29.56238461538461,110.0828,29.759875,3,28,4,5.8
AS14.12,2014-03-28,5.8,2.380666666666667,55.96861363636364,0.4,51.26068310670449,31.27275,1.0,11.9966,0.4,23.914666666666665,1.0,37.039125,138.4255294117647,41.82652941176471,0.1671652256803054,39.985,53.8759375,110.0828,31.008666666666667,3,28,4,6.4
AS14.12,2014-03-28,6.4,2.380666666666667,62.15360810810811,0.4,87.62833139369658,27.49,0.0,10.2642,1.0,23.914666666666665,0.0,37.039125,14.202897810218978,46.536125,0.2202672654948737,39.985,69.65405263157895,110.0828,17.223399999999998,3,28,4,6.0
AS14.12,2014-03-29,6.0,3.038,75.21164,-0.25,69.21834425457187,301.67266666666666,1.0,11.3775,0.75,25.867125,0.0,11.717666666666668,10.106138211382117,37.123607142857146,0.0702309086923999,44.409,55.4905,61.195,20.81275,3,29,5,6.5
AS14.12,2014-03-29,6.5,4.156,72.34476388888889,0.25,110.52143373690464,301.67266666666666,1.0,11.6278,1.0,25.867125,0.0,11.717666666666668,8.227836601307189,48.87344615384615,0.1646270648732014,44.409,164.82597142857142,61.195,31.07554545454545,3,29,5,5.8
AS14.12,2014-03-29,5.8,4.156,72.82632558139535,0.0,52.5351869079554,44.187,1.0,7.985200000000001,0.8,25.867125,0.0,11.717666666666668,6.811747311827957,28.745315789473683,0.1144938873347397,44.409,26.120375,61.195,32.06275,3,29,5,6.6
AS14.12,2014-03-29,6.6,4.156,62.15123333333334,-0.6,66.04386665026348,20.51725,1.0,8.268799999999999,0.6,25.867125,0.0,18.2215,16.47921052631579,17.016588235294115,0.0852228001377535,44.409,43.87582352941177,61.195,65.9855,3,29,5,5.6
AS14.12,2014-03-29,5.6,9.10575,79.61417391304347,0.2,43.523504594050415,301.67266666666666,1.0,9.2496,0.2,25.867125,1.0,26.090000000000003,12.210994152046784,23.270318181818183,0.1346787019892702,44.409,48.694500000000005,61.195,65.18116666666667,3,29,5,7.0
AS14.12,2014-03-30,7.0,20.159,84.46466666666666,0.25,42.29408641214721,4.829047846889952,1.0,8.493,1.0,14.6865,0.0,21.063,7.2027794117647055,24.43625,0.3325771057511279,22.066,67.4284,76.00025,42.31316666666667,3,30,6,6.0
AS14.12,2014-03-30,6.0,20.159,128.8470769230769,0.0,66.69965788565183,15.093,1.0,13.530600000000002,0.75,14.6865,0.0,21.063,6.381983193277312,29.529000000000003,0.1934794910648599,86.672,89.215,76.00025,68.31995,3,30,6,6.6
AS14.12,2014-03-30,6.6,20.159,86.18665,-0.6,61.2199076982645,4.829047846889952,1.0,8.8878,1.0,14.6865,1.0,21.063,14.378963235294115,37.01805,0.0853976874322089,22.066,75.6122,76.00025,32.09975,3,30,6,6.0
AS14.12,2014-03-30,6.0,20.159,85.99409302325581,-0.4,63.390510417521,57.14333333333334,1.0,9.7408,1.0,14.6865,0.0,21.063,11.871219101123597,26.97434375,0.0791976372917132,22.066,71.9878,76.00025,23.833754716981133,3,30,6,6.25
AS14.12,2014-03-30,6.25,4.11,102.42069999999998,-0.25,59.62284465669428,36.22,1.0,7.3086,0.6666666666666666,14.6865,0.0,21.063,9.718196531791907,56.08175,0.1219931925300057,22.066,52.21915,76.00025,25.069526315789474,3,30,6,6.2
AS14.12,2014-03-31,6.2,2.524,117.9375625,-0.2,112.07618750383448,14.2814,0.0,10.073333333333332,0.5,15.45,1.0,16.695346153846153,7.493618556701031,47.36934782608695,0.0955700386338232,183.4685,106.31522222222222,90.8055,15.830777777777778,3,31,0,5.5
AS14.12,2014-03-31,5.5,4.063,102.91269387755102,0.0,167.94349018966446,9.3405,1.0,9.0026,0.5,15.45,0.0,22.648636363636363,13.115565000000002,68.03516216216217,0.1309995432502886,183.4685,110.2326,90.8055,24.5935,3,31,0,5.6
AS14.12,2014-03-31,5.6,7.558,59.61486486486486,-0.4,44.274455297284,35.1745,1.0,9.5386,0.2,15.45,1.0,17.383666666666667,14.017084577114426,35.61344444444445,0.085140097498809,183.4685,33.86678571428571,90.8055,1.026,3,31,0,4.8
AS14.12,2014-03-31,4.8,4.477533333333333,149.63258064516128,-0.8,108.75581161526664,35.1745,0.0,8.8382,-0.2,15.45,0.0,17.383666666666667,24.46189147286822,89.03925000000001,0.114598722699528,183.4685,50.10888,90.8055,24.5935,3,31,0,6.0
AS14.12,2014-03-31,6.0,4.477533333333333,51.75790000000001,0.0,35.10184616308947,35.1745,1.0,12.047,0.3333333333333333,15.45,0.0,17.383666666666667,14.305829787234044,145.65328571428572,0.0320418552036198,183.4685,67.84649999999999,90.8055,24.5935,3,31,0,7.0
AS14.13,2014-04-01,7.0,4.853416666666667,174.092,-2.0,83.48246666590373,45.81666666666666,1.0,46.7236,1.0,142.999,0.0,6.544,7.169666666666667,46.67227272727273,0.0795101802403203,15.07,36.754,34.28,59.037000000000006,4,1,1,7.8
AS14.13,2014-04-01,7.8,4.853416666666667,36.115307692307695,0.2,42.396488382372745,45.81666666666666,0.0,44.88381481481482,1.4,142.999,1.0,6.544,19.142244680851064,48.967200000000005,0.0795101802403203,15.07,50.052,34.28,81.78328571428571,4,1,1,7.0
AS14.13,2014-04-01,7.0,4.853416666666667,28.2539,0.2,37.98886064427799,45.81666666666666,0.0,37.33145161290323,0.4,142.999,1.0,6.544,46.433136363636365,46.92137142857143,0.0795101802403203,15.07,51.619230769230775,34.28,59.037000000000006,4,1,1,6.4
AS14.13,2014-04-01,6.4,4.853416666666667,38.07986666666667,-1.0,83.4051525269524,45.81666666666666,0.0,48.28985714285714,0.2,23.663,0.0,6.544,10.723,43.29553333333333,0.0795101802403203,15.07,37.964,34.28,59.037000000000006,4,1,1,6.6
AS14.13,2014-04-01,6.6,6.259,42.651,0.0,32.11036733461886,45.81666666666666,0.0,30.498826086956523,0.8,142.999,0.0,6.544,14.46661971830986,30.76154545454545,0.0795101802403203,15.07,75.821,34.28,59.037000000000006,4,1,1,7.0
AS14.13,2014-04-02,7.0,4.4875,18.942818181818183,-0.2,29.241638282512103,5.03375,0.0,42.65891304347826,0.8,15.47925,0.0,19.088,11.592708333333334,150.8266923076923,0.0445573911159067,7.031,1232.164,40.733,9.425,4,2,2,7.8
AS14.13,2014-04-02,7.8,4.4875,18.407,-0.2,118.47190624289225,5.03375,0.0,175.14995833333333,1.2,15.47925,0.0,19.088,27.254482758620693,73.41804615384615,0.0445573911159067,7.031,358.3003333333333,40.733,9.425,4,2,2,6.4
AS14.13,2014-04-02,6.4,4.4875,41.467,0.8,47.598922646506736,5.03375,0.0,52.243666666666655,0.2,15.47925,0.0,19.088,12.843555555555556,36.632617224880384,0.2875173962358836,7.031,47.911,40.733,9.425,4,2,2,6.4
AS14.13,2014-04-02,6.4,4.4875,10.1743125,0.6,91.0457746344553,5.03375,0.0,10.9863,0.6,15.47925,1.0,19.088,11.086615384615383,77.60269230769231,0.0846487121915733,7.031,111.30181818181818,40.733,23.503,4,2,2,8.4
AS14.13,2014-04-02,8.4,4.4875,38.51923529411765,1.4,76.0997345668298,5.03375,0.0,23.7234,1.6,15.47925,0.0,19.088,21.52597674418605,44.1159274611399,0.0939734996186608,7.031,67.16714705882353,40.733,9.425,4,2,2,7.4
AS14.13,2014-04-03,7.4,7.901142857142857,49.8266,1.6,62.16453333582194,161.499,0.0,28.81218181818182,1.0,19.359,1.0,6.524,25.838733333333334,37.44703846153846,0.1191626338685162,5.033,57.45163636363637,386.7958,38.09316666666667,4,3,3,8.8
AS14.13,2014-04-03,8.8,7.901142857142857,26.577571428571428,1.0,52.09096667236752,161.499,1.0,10.88,1.8,5.547000000000001,0.0,6.524,14.831391304347829,33.76756989247312,0.3074129857071034,5.033,52.46077777777778,386.7958,38.09316666666667,4,3,3,7.6
AS14.13,2014-04-03,7.6,25.496,29.335615384615384,1.2,48.8053203832756,161.499,0.0,59.98215789473685,1.8,5.547000000000001,0.0,6.524,16.88514285714286,36.94154700854701,0.0985684853651605,5.033,34.7495,386.7958,50.09,4,3,3,8.4
AS14.13,2014-04-03,8.4,7.901142857142857,30.551125,-1.0,58.48340644990244,161.499,1.0,18.97278571428572,1.0,5.547000000000001,1.0,6.524,9.362869565217393,38.51134736842105,0.303655124259914,5.033,161.4598,386.7958,38.09316666666667,4,3,3,7.4
