date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-05-03,AS14.19,7.4,9.029,9.076,0.4,55.14103450035229,35.1745,1.0,12.2455,1.0,6.071,1.0,17.383666666666667,9.360728395061727,67.32988571428571,0.1901187625754255,12.076,80.8255,178.118,1758.0193333333334,5,3,5
2014-05-03,AS14.20,6.75,9.029,9.076,0.0,55.14103450035229,35.1745,0.0,12.2455,0.5,6.071,0.0,17.383666666666667,9.360728395061727,67.32988571428571,0.1901187625754255,12.076,80.8255,178.118,1758.0193333333334,5,3,5
2014-05-03,AS14.24,6.833333333333333,9.029,9.076,-1.0,82.1316666762034,186.7515,1.0,8.717,1.0,27.861500000000003,0.0,17.383666666666667,13.395445783132528,132.3746,0.0388064971751412,12.076,4.022,178.118,1758.0193333333334,5,3,5
2014-05-03,AS14.25,6.4,9.029,530.21875,-0.25,266.6459534889044,186.7515,1.0,14.475375,0.0,27.861500000000003,0.0,31.148,49.30921518987342,125.89533333333333,0.0592592592592592,12.076,169.1995,26.029,1758.0193333333334,5,3,5
2014-05-03,AS14.26,7.8,9.029,129.28255555555555,0.0,97.74377503395084,186.7515,1.0,9.1178,0.8,27.861500000000003,0.0,31.148,12.932478723404255,31.11765714285714,0.0464574820655356,12.076,25.282,26.029,1758.0193333333334,5,3,5
2014-05-03,AS14.27,6.4,9.029,40.40891666666666,1.2,42.17305931196375,186.7515,1.0,10.2558,0.0,27.861500000000003,0.0,31.148,5.88745652173913,46.68335616438356,0.090625,12.076,25.282,26.029,71.32533333333333,5,3,5
2014-05-03,AS14.28,7.4,13.6238125,48.84176923076923,0.0,55.79395804205143,186.7515,1.0,8.9425,1.0,46.672,0.0,6.0175,12.093985347985347,28.141767441860463,0.0541987480797515,43.93,48.24566666666667,51.81788888888889,71.32533333333333,5,3,5
2014-05-03,AS14.29,8.0,13.6238125,13.373111111111111,1.0,38.16872917612393,140.1030930232558,0.0,14.052,1.0,46.672,1.0,6.0175,24.21348780487805,55.72833333333333,0.291548117478645,43.93,17.1585,51.81788888888889,71.32533333333333,5,3,5
2014-05-03,AS14.30,7.8,4.5165,163.69914285714285,-1.2,112.0819999977034,140.1030930232558,1.0,9.529111111111112,1.0,46.672,0.0,6.0175,6.62116393442623,39.08311111111111,0.1819733305036785,43.93,184.4144,26.189,71.32533333333333,5,3,5
2014-05-03,AS14.31,7.4,231.586,53.183,1.0,79.28950000726277,2.112,0.0,24.299545454545456,1.2,46.672,0.0,6.0175,8.9252,26.2000625,0.0609000490065044,43.93,184.4144,26.189,71.32533333333333,5,3,5
2014-05-03,AS14.32,7.5,231.586,53.183,-1.0,105.2280952249254,2.112,1.0,8.0555,0.5,46.672,0.0,6.0175,16.05235294117647,90.41047368421052,0.0821793589734116,43.93,6.43341935483871,26.189,71.32533333333333,5,3,5
2014-05-04,AS14.01,8.0,231.586,98.9354,-0.5,92.01867186650632,2.112,0.0,7.105,1.0,46.672,0.0,6.0175,18.50987368421053,52.838890625000005,0.1361918083770383,43.93,154.73433333333332,26.189,71.32533333333333,5,4,6
2014-05-04,AS14.03,7.4,231.586,98.9354,-1.2,64.8550851142153,2.112,1.0,7.552,0.8,41.416,0.0,6.0175,5.3756,7.685840000000001,0.0661624066483447,43.93,81.60118181818181,26.189,71.32533333333333,5,4,6
2014-05-04,AS14.05,7.0,26.158,17.9895,0.25,58.20390139499182,2.112,1.0,10.4053,1.0,22.0142,0.0,6.0175,10.453411764705882,46.998357142857145,0.0725803349308499,43.93,4.649672413793104,26.189,71.32533333333333,5,4,6
2014-05-04,AS14.06,7.6,26.158,130.07054545454545,-0.8,82.6223616904401,2.112,0.0,22.571166666666667,0.75,46.99850000000001,0.0,6.0175,30.50208333333333,39.324425000000005,0.1670905571530938,43.93,2.868452631578948,26.189,4.015,5,4,6
2014-05-04,AS14.07,8.0,26.158,50.315,-1.0,110.08585002422328,2.112,0.0,9.085,1.0,46.99850000000001,0.0,6.0175,18.256310344827583,98.1866818181818,0.0822916666666667,43.93,51.12933333333333,26.189,4.015,5,4,6
2014-05-04,AS14.08,6.8,26.158,61.94645454545455,-0.2,57.902382366797504,2.112,1.0,8.5835,1.0,103.919,0.0,6.0175,9.001777777777779,15.60016,0.0432776127692456,43.93,51.12933333333333,26.189,4.015,5,4,6
2014-05-04,AS14.09,6.6,26.158,61.94645454545455,0.2,57.902382366797504,2.112,0.0,8.5835,0.4,103.919,0.0,6.0175,9.001777777777779,15.60016,0.0432776127692456,43.93,51.12933333333333,26.189,4.015,5,4,6
2014-05-04,AS14.12,4.8,26.158,149.63258064516128,-0.8,108.75581161526664,2.112,0.0,8.8382,-0.2,103.919,0.0,6.0175,24.46189147286822,89.03925000000001,0.114598722699528,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.13,8.0,26.158,149.63258064516128,-1.0,108.75581161526664,2.112,0.0,8.8382,1.0,103.919,0.0,6.0175,24.46189147286822,89.03925000000001,0.114598722699528,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.14,6.8,26.158,31.135,0.0,23.60920003255207,2.112,0.0,10.9052,0.8,103.919,0.0,6.0175,11.022052631578948,14.7565,0.0006944444444444,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.15,7.0,26.158,31.135,-0.2,23.60920003255207,2.112,1.0,10.9052,0.6,103.919,0.0,6.0175,11.022052631578948,14.7565,0.0006944444444444,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.16,7.0,13.048,58.853,0.0,38.44927778508925,2.112,0.0,15.073,1.0,11.114,0.0,29.127,18.796078947368425,28.33811111111111,0.0963594276094276,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.19,6.6,13.048,43.49918181818182,-0.4,46.19805172805128,2.112,0.0,12.7002,0.8,11.114,0.0,29.127,56.00082352941177,79.18129545454545,0.0694499949875841,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.20,7.333333333333333,13.048,43.49918181818182,0.0,46.19805172805128,2.112,0.0,12.7002,0.6666666666666666,11.114,0.0,29.127,56.00082352941177,79.18129545454545,0.0694499949875841,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.24,7.5,13.048,22.098,-0.5,45.72443011242855,10.3572,0.0,10.3455,1.0,285.084,0.0,29.127,25.00138961038961,40.27288636363637,0.1164755439508112,43.93,50.10888,26.189,4.015,5,4,6
2014-05-04,AS14.25,7.2,13.048,22.098,1.0,67.06241665085157,10.3572,1.0,22.17083333333333,0.6,285.084,1.0,29.127,6.7392513966480445,48.536742424242426,0.1037695397021415,41.287,129.3119523809524,978.279,53.75268,5,4,6
2014-05-04,AS14.26,7.4,13.048,145.25754166666667,-0.2,170.07042306203098,10.3572,0.0,11.2718,0.4,285.084,0.0,29.127,6.435507692307692,38.2458,0.0175177860999472,41.287,77.555,978.279,53.75268,5,4,6
2014-05-04,AS14.27,7.4,13.048,55.5629,-0.2,52.169159292119794,10.3572,0.0,14.2528,0.6,285.084,0.0,29.127,15.79434437086093,61.74461363636363,0.0865400326797385,41.287,77.555,17.422,53.75268,5,4,6
2014-05-04,AS14.28,6.8,19.0532,45.33926470588236,-0.4,79.37857546221537,10.3572,0.0,23.98914285714286,0.6666666666666666,285.084,0.0,29.127,12.567329787234042,32.589564102564104,0.0292191013874883,15.042,87.91266666666667,123.78033333333332,39.58833333333333,5,4,6
2014-05-04,AS14.29,8.0,19.0532,112.776375,-1.0,37.92546988108072,59.75862626262626,1.0,9.054,1.0,285.084,1.0,29.127,14.659959999999998,34.99402777777778,0.3729824077846088,15.042,87.91266666666667,123.78033333333332,39.58833333333333,5,4,6
2014-05-04,AS14.30,7.8,19.0532,167.54183333333333,-1.4,173.88622223889394,59.75862626262626,0.0,36.81955555555555,1.0,285.084,0.0,29.127,20.548969696969696,51.779,0.2097222222222221,15.042,294.07842857142856,123.78033333333332,39.58833333333333,5,4,6
2014-05-04,AS14.31,7.2,19.0532,167.54183333333333,0.8,16.58700002323497,59.75862626262626,0.0,36.81955555555555,1.0,285.084,0.0,29.127,11.140625,4.132,0.0061580925942242,15.042,294.07842857142856,123.78033333333332,39.58833333333333,5,4,6
2014-05-04,AS14.32,8.666666666666666,19.0532,107.52349999999998,0.3333333333333333,191.23257140886216,59.75862626262626,1.0,55.43066666666667,1.0,285.084,1.0,29.127,24.3853125,96.50785185185184,0.1162809476560673,15.042,5.1465000000000005,123.78033333333332,39.58833333333333,5,4,6
2014-05-04,AS14.33,8.333333333333334,6.983214285714285,74.07040740740742,0.0,53.82494572151539,59.75862626262626,1.0,7.511799999999999,1.0,285.084,1.0,29.127,15.298112,38.915625,0.3433118558744912,15.042,45.66690909090909,123.78033333333332,25.9934,5,4,6
2014-05-05,AS14.03,7.25,6.155,74.07040740740742,-1.0,27.572118641966497,59.75862626262626,1.0,22.659,1.0,140.589,1.0,13.243,4.4515714285714285,14.125940298507462,0.1011820050553937,15.042,23.366785714285715,123.78033333333332,65.241,5,5,0
2014-05-05,AS14.05,6.333333333333333,6.155,74.07040740740742,-0.3333333333333333,16.344333410263058,59.75862626262626,0.0,10.221,1.0,140.589,0.0,13.243,4.4515714285714285,8.19275,0.0024906600249066,15.042,5.155,123.78033333333332,65.241,5,5,0
2014-05-05,AS14.06,7.0,6.155,95.36438095238096,-0.6666666666666666,87.15775409682851,59.75862626262626,0.0,7.86225,0.6666666666666666,140.589,0.0,13.243,4.8448,39.64079032258065,0.082037037037037,15.042,5.991403225806452,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.07,5.5,6.155,95.36438095238096,-1.5,87.15775409682851,59.75862626262626,0.0,7.86225,0.5,140.589,0.0,13.243,4.8448,39.64079032258065,0.082037037037037,15.042,5.991403225806452,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.08,6.666666666666667,6.155,51.1205,-1.0,43.969166636466944,59.75862626262626,0.0,5.55375,1.0,140.589,0.0,13.243,4.8448,7.316800000000001,0.0026041666666666,15.042,5.991403225806452,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.09,6.0,6.155,51.1205,-1.0,43.969166636466944,59.75862626262626,0.0,5.55375,0.5,140.589,0.0,13.243,4.8448,7.316800000000001,0.0026041666666666,15.042,5.991403225806452,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.12,6.0,6.155,51.75790000000001,0.0,35.10184616308947,59.75862626262626,1.0,12.047,0.3333333333333333,140.589,0.0,13.243,14.305829787234044,145.65328571428572,0.0320418552036198,15.042,67.84649999999999,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.14,7.0,6.155,51.75790000000001,-1.0,39.96620006561278,59.75862626262626,0.0,7.563,1.0,140.589,0.0,13.243,587.25675,17.386285714285716,0.0064935064935064,15.042,67.84649999999999,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.15,7.0,6.155,51.75790000000001,1.0,86.05599987506865,59.75862626262626,1.0,7.563,0.75,140.589,0.0,13.243,29.014,17.386285714285716,0.0,15.042,67.84649999999999,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.16,7.333333333333333,6.155,51.75790000000001,1.5,316.9719998836516,59.75862626262626,0.0,7.563,1.0,140.589,0.0,13.243,4.6171,17.386285714285716,0.0129310344827586,15.042,226.15325,123.78033333333332,56.464,5,5,0
2014-05-05,AS14.17,7.5,15.985333333333337,127.84333333333332,1.0,56.58786485001848,59.75862626262626,0.0,5.556,1.0,140.589,0.0,13.243,4.275,25.605277777777776,0.1208251967708511,15.042,20.078,123.78033333333332,38.09316666666667,5,5,0
