date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-03-22,AS14.20,7.5,,3.013,1.0,48.91609375923873,,0.0,14.5595,0.5,214.219,0.0,,14.9355,16.788958333333333,0.007716049382716034,,,,,3,22,5
2014-03-22,AS14.23,7.0,,82.80375,0.0,59.186333350967956,,0.0,21.051571428571428,1.0,67.17969047619047,1.0,,25.2416875,24.304155844155844,0.3713608957795003,,34.47252380952381,,,3,22,5
2014-03-22,AS14.30,7.6,5.725692307692308,158.66225,-0.8,159.61101098637005,,0.0,54.6509,1.0,24.109333333333336,0.0,,13.359226804123711,106.13534567901235,0.22079067100843272,,128.22062499999998,,,3,22,5
2014-03-23,AS14.01,6.8,30.086,50.04661111111111,0.2,67.06764357868985,,0.0,12.137166666666667,0.8,,0.0,10.85075,12.134396226415095,53.4420306122449,0.14274111580506366,30.386,31.448666666666668,,,3,23,6
2014-03-23,AS14.02,6.25,,19.110444444444443,-1.0,32.11721277067848,,1.0,15.46625,0.0,,1.0,,7.645350427350427,36.79798,0.26969715703353236,,22.82929411764706,,23.833754716981133,3,23,6
2014-03-23,AS14.03,8.2,,,-0.2,43.14817949237987,40.4995,1.0,15.7205625,1.2,,1.0,36.364,12.962526315789475,31.31504166666667,0.1002466983942117,44.854,20.980614457831322,,34.425625000000004,3,23,6
2014-03-23,AS14.05,4.4,,,-1.4,84.93225532389702,,1.0,11.409625,-1.0,,1.0,,33.683,56.47937254901961,0.08524289724808609,,16.289978260869567,,,3,23,6
2014-03-23,AS14.07,7.75,,51.102333333333334,0.0,35.798729813726325,,0.0,28.33375,1.5,,0.0,,20.640787878787876,23.68440307692308,,,105.46600000000001,,,3,23,6
2014-03-23,AS14.08,7.2,20.612750000000002,73.31522727272727,-0.2,36.17318421915958,,1.0,406.5138,0.8,,0.0,,5.0705294117647055,23.2698125,0.04218482538831055,,,,40.405125,3,23,6
2014-03-23,AS14.09,6.75,1.018,18.333,0.75,96.76054053693207,,0.0,11.399833333333333,0.25,,1.0,,15.75021052631579,39.8471625,0.033333333333333305,,201.89688202247189,,38.7176,3,23,6
2014-03-23,AS14.13,7.4,,49.8266,1.6,62.16453333582194,,0.0,28.81218181818182,1.0,19.359,1.0,,25.838733333333334,37.44703846153846,0.11916263386851622,,57.45163636363637,,,3,23,6
2014-03-23,AS14.14,6.0,,36.44881081081081,-0.6,50.22655368255358,,0.0,25.400750000000002,0.2,,0.0,79.81200000000001,20.442762845849803,52.610229508196724,0.0664366525273635,,15.02747619047619,,,3,23,6
2014-03-23,AS14.15,7.0,,,0.2,187.48066671689364,,0.0,10.102,1.0,,0.0,,7.39775,522.718,0.1449275362318841,,,,,3,23,6
2014-03-23,AS14.16,7.0,,63.77133333333333,0.0,72.63540003299708,,1.0,11.562,1.0,,1.0,13.047,7.888454545454545,29.21357142857143,0.06845238095238092,,60.419000000000004,,,3,23,6
2014-03-23,AS14.17,7.4,,51.80806666666667,0.8,88.28912902262907,,0.0,7.0372,0.8,,1.0,,32.87578082191781,62.44128888888889,0.07009270190040377,,107.28045,,16.905250000000002,3,23,6
2014-03-23,AS14.19,7.0,,67.619,-0.8,45.28731812130322,,1.0,13.00525,0.8,,0.0,,15.471864864864866,25.216900000000003,0.029460438699569155,,,,,3,23,6
2014-03-23,AS14.20,7.6,,,0.8,46.09140000343315,,0.0,13.1584,0.8,22.147,1.0,,15.470666666666668,43.84073333333333,0.04320987654320987,,48.255,,,3,23,6
2014-03-23,AS14.23,7.0,10.600999999999999,157.36483625730995,-0.4,253.17555945069626,,1.0,16.6455,1.0,54.863200000000006,0.0,,19.090642857142857,34.9819705882353,0.21799615246001347,,40.168655172413786,,,3,23,6
